Datum,3I GROUP,A P MOLLER MAERSK B,A2A,AAK,AALBERTS,ABB LTD N,ABN AMRO BANK,ABRDN,ACCIONA,ACCOR,ACKERMANS & VAN HAAREN,ACS ACTIV.CONSTR.Y SERV.,ADDTECH B,ADECCO GROUP,ADIDAS (XET),ADMIRAL GROUP,ADP,AEDIFICA,AEGON,AENA SME,AGEAS (EX-FORTIS),KONINKLIJKE AHOLD DELHAIZE,AIB GROUP,L AIR LQE.SC.ANYME. POUR L ETUDE ET L EPXTN.,AIRBUS,AIXTRON (XET),AKER BP,AKZO NOBEL,ALFA LAVAL,ALLIANZ (XET),ALLREAL HOLDING,ALSTOM,ALTEN,AMADEUS IT GROUP,AMBU B,AMPLIFON,AMUNDI (WI),ANDRITZ,ANGLO AMERICAN,ANHEUSER-BUSCH INBEV,ANTOFAGASTA,ARCADIS,ARCELORMITTAL,ARGENX,ARKEMA,ASHTEAD GROUP,ASM INTERNATIONAL,ASML HOLDING,ASR NEDERLAND,ASSA ABLOY B,ASSICURAZIONI GENERALI,ASSOCIATED BRIT.FOODS,ASTRAZENECA,ATLAS COPCO A,AURUBIS (XET),AUTO TRADER GROUP,AVANZA BANK HOLDING,AVIVA,AVOLTA AG,AXA,AXFOOD,AZIMUT HOLDING,B&M EUROPEAN VAL.RET.,BACHEM HOLDING,BAE SYSTEMS,BAKKAFROST,BALFOUR BEATTY,BALOISE HOLDING,BANCA MONTE DEI PASCHI,BANCO BPM,BANK OF IRELAND GROUP,BANKINTER 'R',BC VAUD N,BARCLAYS,BARRATT DEVELOPMENTS,BARRY CALLEBAUT,BASF (XET),BAWAG GROUP,BAYER (XET),BANCA PPO.DI SONDRIO,BBV.ARGENTARIA,BANCO COMR.PORTUGUES 'R',BANCO DE SABADELL,BANCO SANTANDER,BE SEMICONDUCTOR INDUSTRIES,BEAZLEY,BECHTLE (XET),BEIERSDORF (XET),BEIJER REF B,BELIMO N,BELLWAY,BERKELEY GROUP HOLDINGS (THE),BIG YELLOW GROUP,BIOMERIEUX,BKW,BMW (XET),BNP PARIBAS,BOLIDEN ORD SHS,BOLLORE,BOUYGUES,BP,BPER BANCA,BRENNTAG (XET),BRITISH AMERICAN TOBACCO,BRITISH LAND,BRITVIC,BRUNELLO CUCINELLI,BT GROUP,BUCHER INDUSTRIES,BUNZL,BURBERRY GROUP,BUREAU VERITAS,BUZZI,CAIXABANK,CAPGEMINI,CARGOTEC B,CARL ZEISS MEDITEC (XET),CARLSBERG B,CARREFOUR,CASTELLUM,CD PROJEKT,CELLNEX TELECOM,CEMBRA MONEY BANK N ORD,CENTRICA,CHRISTIAN DIOR,RICHEMONT N,CLARIANT,COCA-COLA HBC,COFINIMMO,COLOPLAST B,COMET HOLDINGS 'R',COMMERZBANK (XET),COMPASS GROUP,COMPUTACENTER,CONTINENTAL (XET),CONVATEC GROUP,COVESTRO (XET),COVIVIO,CRANSWICK,CREDIT AGRICOLE,CRH PUBLIC LIMITED (LON),CRODA INTERNATIONAL,CTS EVENTIM (XET),DANONE,DANSKE BANK,DASSAULT AVIATION,DASSAULT SYSTEMES,DAVIDE CAMPARI MILANO,DCC,DELIVERY HERO (XET),DEMANT,DERWENT LONDON,DEUTSCHE BANK (XET),DEUTSCHE BOERSE (XET),DEUTSCHE POST (XET),DEUTSCHE TELEKOM (XET),DIAGEO,DIASORIN,D IETEREN GROUP,DINO POLSKA SA,DIPLOMA,DIRECT LINE IN.GROUP,DKSH HOLDING,DNB BANK,DRAX GROUP,SMITH (DS),DSV,E ON N (XET),EASYJET,EDENRED,EDP ENERGIAS DE PORTUGAL,EDP RENOVAVEIS,EIFFAGE,ELECTROLUX B,ELEKTA B,ELIA GROUP,ELIS,ELISA,EMS-CHEMIE 'N',ENAGAS,ENDESA,ENEL,ENGIE,ENI,ENTAIN,EQUINOR,ERICSSON B,ERSTE GROUP BANK,ESSILORLUXOTTICA,ESSITY B,EURAZEO,EUROFINS SCIEN.,EURONEXT,EVOLUTION,EVONIK INDUSTRIES (XET),EVOTEC (XET),EXPERIAN,FABEGE,FASTIGHETS BALDER B,FERRARI (MIL),FERROVIAL,FINECOBANK SPA,FLUGHAFEN ZURICH,FLUTTER ENTERTAINMENT,FORTNOX AB,FORTUM,FORVIA,FREENET (XET),FRESENIUS (XET),FRESENIUS MED.CARE (XET),FRONTLINE (OSL),FUCHS PREF. (XET),GALENICA SANTE,GALP ENERGIA SGPS,GAMES WORKSHOP,GTT,GEA GROUP (XET),GEBERIT 'R',GECINA,GENMAB,GEORG FISCHER,GERRESHEIMER (XET),GETINGE B,GETLINK,GIVAUDAN 'N',GJENSIDIGE FORSIKRING,GLANBIA,GLENCORE,GN STORE NORD,GRAFTON GROUP,GREGGS,GRIFOLS ORD CL A,GBL NEW,SOCIETE GENERALE,GLAXOSMITHKLINE,HALMA,HANNOVER RUECK (XET),HARGREAVES LANSDOWN,HAYS,HEIDELBERG (XET) MATERIALS,HEINEKEN,HEINEKEN HOLDING,HELLOFRESH (XET),HELVETIA HOLDING N,HENKEL PREF. (XET),HENNES & MAURITZ B,HERA,HERMES INTL.,HEXAGON B,HEXPOL B,HIKMA PHARMACEUTICALS,HISCOX DI,HOCHTIEF (XET),HOLCIM,HOLMEN B,HOWDEN JOINERY GP.,HSBC HOLDINGS,BOSS (HUGO) (XET),HUHTAMAKI,HUSQVARNA B,INTL.CONS.AIRL.GP.,IBERDROLA,IG GROUP HOLDINGS,IMCD GROUP,IMI,IMPERIAL BRANDS,INCHCAPE,INDIVIOR,INDITEX,INDUSTRIVARDEN C,INDUTRADE,INFICON,INFINEON TECHS. (XET),INFORMA,ING GROEP,ICTL.HTLS.GP.,INTERMEDIATE CAPITAL GP.,INTERNATIONAL DISTRIBUTION SERVICES,INTERPUMP GROUP,INTERTEK GROUP,INTESA SANPAOLO,INVESTEC,INVESTOR B,INFRASTRUTTURE WIRELESS ITALIANE SPA NPV,IPSEN,IPSOS,ISS,ITALGAS,ITV,JD SPORTS FASHION,JERONIMO MARTINS,JOHNSON MATTHEY,JULIUS BAER GRUPPE,JUST EAT TAKEAWAY.COM,JYSKE BANK,K S N (XET),KBC GROUP,KERING,KERRY GROUP 'A',KESKO B,KGHM,KINGFISHER,KINGSPAN GROUP,KINNEVIK B,KION GROUP (XET),KLEPIERRE REIT,KONE B,KONECRANES,KONGSBERG GRUPPEN,KPN KON,KUEHNE UND NAGEL INTERNATIONAL,LAGERCRANTZ GROUP B,LAND SECURITIES GROUP,LANXESS (XET),LATOUR INVESTMENT B,LEG IMMOBILIEN (XET),LEGAL & GENERAL,LEGRAND,LEONARDO,LIFCO B,CHOC.LINDT &SPRUENGLI PAR,LLOYDS BANKING GROUP,LOGITECH 'R',LONDON STOCK EXCHANGE GROUP,LONDONMETRIC PROPERTY,LONZA GROUP,L'OREAL,LOTUS BAKERIES,LPP,DEUTSCHE LUFTHANSA (XET),LUNDBERGFORETAGEN B,LVMH,MAN GROUP,MARKS & SPENCER GROUP,MEDIOBANCA BC.FIN,MELROSE INDUSTRIES,MERCEDES-BENZ GROUP(XET) N,MERCK KGAA (XET),MERLIN PROPERTIES REIT,METSO CORPORATION,MICHELIN,MILLICOM INTL.CELU. SDR,MONCLER,MONDI,MOWI,MTU AERO ENGINES (XET) HLDG.,MUENCHENER RUCK. (XET),NATIONAL GRID,NATURGY ENERGY,NATWEST GROUP,NEMETSCHEK (XET),NESTE,NESTLE 'N',WH SMITH,NEXANS,NEXT,NIBE INDUSTRIER,NKT,NN GROUP,NOKIA,NORDEA BANK (HEL),NORSK HYDRO,NOVARTIS 'R',NOVO NORDISK 'B',NOVOZYMES B,OCADO GROUP,OCI,OMV,ORANGE,ORION B,ORKLA,ORLEN,OERSTED,PANDORA,PARTNERS GROUP HOLDING,PEARSON,BANK POLSKA KASA OPIEKI,PENNON GROUP,PERNOD-RICARD,PERSIMMON,PHILIPS ELTN.KONINKLIJKE,PHOENIX GROUP HDG.,PKO BANK,PORSCHE AML.HLDG. (XET) PREF.,POSTE ITALIANE,PRUDENTIAL,PRYSMIAN,PSP SWISS PROPERTY AG,PUBLICIS GROUPE,PUMA (XET),PZU GROUP,QIAGEN (XET),QINETIQ GROUP,RAIFFEISEN BANK INTL.,RANDSTAD,RATIONAL (XET),RECKITT BENCKISER GROUP,RECORDATI INDUA.CHIMICA,REDEIA CORPORACION,RELX,REMY COINTREAU,RENAULT,RENTOKIL INITIAL,REPLY,REPSOL YPF,REXEL,RHEINMETALL (XET),RIGHTMOVE,RINGKJOBING LANDBOBANK,RIO TINTO,ROCHE HOLDING,ROCKWOOL B,ROLLS-ROYCE HOLDINGS,ROTORK,ROYAL UNIBREW,RS GROUP,RUBIS,RWE (XET),RYANAIR HOLDINGS,SAAB B,SAFESTORE HOLDINGS,SAFRAN,SAGAX B,SAGE GROUP,SAINSBURY J,SAINT GOBAIN,SALMAR,SAMPO 'A',SANDVIK,SANOFI,SANTANDER BANK POLSKA,SAP (XET),SARTORIUS PREF. (XET),SARTORIUS STEDIM BIOTECH,SCHINDLER 'P',SCHNEIDER ELECTRIC,SCHRODERS,SCOR SE,SSE,SCOUT24 (XET),SEB,SECTRA B,SECURITAS B,SEGRO,SERCO GROUP,SES FDR,SEVERN TRENT,SFS GROUP,SGS 'N',SHELL,SIEGFRIED 'R',SIEMENS (XET),SIGNIFY,SIKA,SKANDINAVISKA ENSKILDA BANKEN A,SKANSKA B,SKF B,SMITH & NEPHEW,SMITHS GROUP,SMURFIT KAPPA GROUP,SNAM,SODEXO,SOFINA,SOFTCAT,SOITEC,SONOVA N,SOPRA STERIA GROUP,SPECTRIS,SPIE,SPIRAX GROUP,SSAB B,SSP GROUP,ST.JAMES'S PLACE ORD,STANDARD CHARTERED,STELLANTIS,STMICROELECTRONICS (MIL),STORA ENSO R,STOREBRAND,STRAUMANN HLDG.,SUBSEA 7,SVENSKA CELLULOSA AKTIEBOLAGET SCA B,SVENSKA HANDELSBANKEN A,THE SWATCH GROUP,SWECO B,SWEDBANK A,SWEDISH ORPHAN BIOVITRUM,SWISS LIFE HOLDING,SWISS PRIME SITE,SWISS RE,SWISSCOM 'R',SWISSQUOTE 'R',SYDBANK,SYMRISE (XET),TAG IMMOBILIEN (XET),TALANX AKTGSF. (XET),TATE & LYLE,TAYLOR WIMPEY,TECAN 'R',TELE2 B,TELECOM ITALIA,TELEFONICA,TELENOR,TELEPERFORMANCE,TELIA COMPANY,TEMENOS N,TENARIS,TERNA RETE ELETTRICA NAZ,TESCO,THALES,THULE GROUP,THYSSENKRUPP (XET),TIETOEVRY,TOMRA SYSTEMS,TOPDANMARK,TOTALENERGIES,TRAVIS PERKINS,TRELLEBORG B,TRITAX BIG BOX REIT,TRYG,UBISOFT ENTERTAINMENT CAT A,UBS GROUP,UCB,UMICORE,UNIBAIL RODAMCO WE STAPLED UNITS,UNICREDIT,UNILEVER (UK),UNIPOL GRUPPO FINANZIARIO,UNITE GROUP,UNITED UTILITIES GROUP,UPM-KYMMENE,VALEO,VALLOUREC,VALMET,VAT GROUP,VEOLIA ENVIRON,VERBUND,VESTAS WINDSYSTEMS,VIDRALA,VINCI,VIRGIN MONEY UK,VISCOFAN,VISTRY GROUP,VIVENDI,VODAFONE GROUP,VOESTALPINE,VOLKSWAGEN PREF. (XET),VOLVO B,VONOVIA (XET),WACKER CHEMIE (XET),WALLENSTAM 'B',WARTSILA,WAREHOUSES DE PAUW,WEIR GROUP,WENDEL,WHITBREAD,WIENERBERGER,WIHLBORGS FASTIGHETER,WOLTERS KLUWER,WORLDLINE,WPP,YARA INTERNATIONAL,ZALANDO (XET),ZEALAND PHARMA,ZURICH INSURANCE GROUP
2018-01-03,0.0009647854100989033,-0.005593977329551329,-0.003949972219314156,0.004249900149329117,0.011987451103353839,0.008695706967553913,-0.0011183598556131229,-0.010559760215002217,0.004954111837258761,-0.003917507026473322,0.0013745706631665632,0.006643186848666748,0.017505917513614588,0.017718316830442393,0.005369941305007085,-0.014210644823674283,0.006898741691156522,0.0012716984353829328,0.00037671878388634305,0.01108206150602132,0.004402061400637665,0.0007626518863962365,-0.004589269183641003,0.00762569566280197,0.016420336577326795,0.0501926473868037,0.018078513303710516,0.012603023163613634,0.01370232044874183,0.001555613484565007,-0.0025253941296138043,0.012296691964988019,0.014045174703047647,0.0046388419832080734,0.044748701136426906,0.0038624999738967676,0.0036697288889624017,0.01086512986910377,-0.0112297642778782,0.005986761520137132,-0.029665096641700996,0.010980502483444269,0.025888563894622418,-0.02247285585205863,0.010296732306639108,0.01611494139240658,0.011042210195682703,0.014956091153649959,-0.008168073417098881,0.007516658692365884,-0.008692799640071002,0.017716376057866044,0.00882282342859234,0.013835731852650008,-0.006630985786331159,0.012484556662245277,0.00981087056425924,-0.0017873105740957515,-0.0014048435139270398,-0.001212366283070564,0.0025188930194839864,-0.009435778954859446,0.0,0.040102261870614414,-0.004633212921488143,-0.02715891849404088,-0.012084739215071999,-0.0037975071836342223,-0.0041216881836267875,-0.020635046277993563,0.024031365861914167,0.001373017812917672,0.009024859623809375,0.0,-0.0040788635748210044,-0.0026411088507765075,0.002952596600700715,-0.009773511826980294,0.0,-0.0032414939241709557,0.0016930026617181365,0.02643325706815543,0.01302656713259895,0.00019286031187444903,0.02077637059291813,-0.017182553319997015,0.006403437035207007,0.004977198163621457,-0.0030911925696729694,0.0024785062696637606,0.003181209094195607,-0.0023179864977991133,-0.0020661164374718927,0.010057074375271874,-0.005714996099572776,0.005309951296665896,0.008819106305746114,0.0042089214611684385,0.01915600587048084,-0.00461787936766025,0.010238997301094286,-0.0072354315617269216,-0.011838977308660983,-0.003778002154946425,0.0,0.0,0.013545878001685302,-0.01298719552681119,0.022789885695763717,-0.001302931780415906,0.0004973887195304874,0.028548651634695384,0.01521437736990156,0.0022638671472318024,0.020000666706669435,0.013991997817639927,0.013526776298201763,0.0040859093168623285,0.00303072280474978,0.010265274059594843,0.011940440371917849,0.0020807243329342834,0.006180989743806197,-0.012658396871923465,0.004327181934711764,0.00812319962221187,0.017537952230369164,-0.0033613477027047717,0.006343027295944033,0.008719237440497763,0.004015075238545429,-0.0025320475626447077,-0.014136509094599691,0.02000066670666965,0.021107457895722243,-0.013129291441792623,0.012993222237191565,-0.0026702285558789208,-0.0043278401335115155,0.006066031089624782,0.007433739251061257,0.009979536887136762,-0.006727062884580892,0.006647423321982287,-0.00522836805343544,0.005411686960726049,0.012156835895391245,-0.008692271243930492,-0.009041222663506978,0.020606789780329128,0.022026370942625408,0.0,-0.0030124285363936757,0.008724608727763436,0.011094415359203072,-0.0023636681610807665,0.0,0.004686923874156621,0.004785970315941081,0.03682033770508832,0.011670446096768988,-0.012004946096823486,0.046631152900144135,0.009674374067532744,0.003252035386377316,-0.00371747640013242,0.013492208007808275,0.0008808633029377963,0.016701849617931572,0.007931579882000142,0.01435196855193632,-0.019695227749980917,-0.0006555228028903288,-0.0070458268332027575,0.01176484157958643,0.0031239468856371264,-0.002605298911763254,-0.00518689187300283,0.016655045799942616,-0.000843170370358081,0.01785263593107097,-0.004909190026238408,0.004207579840014871,0.006486509229606632,0.015836381262901395,0.01752509255538081,0.009033485097667826,0.0016583751727761256,0.003102151834087046,0.026813504159509127,0.011560462202784364,0.008776263059015995,0.0048001472050178545,0.01716780362236528,0.003201027061078784,0.0131580845775112,0.01922607971231507,0.006764400088542063,0.01879249934936732,0.0170361871525678,-0.002361876790634892,0.0017746233583684796,0.02386448279587998,-0.017809782290176972,0.021978906718775167,0.006295928456814831,0.01679675357871397,0.0032144032820065594,-0.00811236898262902,0.007106047094016147,0.0,-0.000899280636144002,0.0008653453150647186,0.01087314837581737,0.024197516591389478,-0.0037958291505675312,0.009763502267851217,-0.0008054113152009083,0.004570690294831545,-0.0005630234507233898,0.04165302765563181,0.007905179507113247,0.003350086885282027,0.011598367085959805,0.01403644329297804,0.0044122353332649925,-0.030305349495328922,-0.013605652055778709,0.019139340210697506,0.004449395549541646,-0.008389852375176128,0.01409324715332941,0.010394874092318335,0.0047379761597889074,0.01320151185853576,0.0035298307035244387,-0.006663518230770847,-0.014706147389695449,-0.02941388520629334,0.011928570865273812,0.007627449437028376,0.00973836058877417,0.0,-0.0022228881037917813,0.008681800018946749,-0.0017518252655316967,-0.018550858328982994,0.004524894598289724,0.015063046311095542,0.0070093744925763275,0.0016000003413334314,-0.019778147791643632,0.0,0.01650729146059056,0.006357877910845487,0.0,-0.002550726020641895,0.002489972236815653,0.004585849251936768,0.007537724131426673,-0.004016069654890054,0.006069665257342635,0.07158480554778006,0.0028887839058909185,0.015297937179763313,-0.007334306501929804,0.0011166947000753762,0.009649197673653659,-0.0010386014435426552,0.011628037995119214,0.005340466631317504,0.002602391285178624,0.03196521883074512,-0.013622501681296247,0.0062427046280845834,-0.005846315567515004,0.010836019341279327,0.005830920310793144,0.024097551579060524,0.01239045278567626,-0.0014534886279831975,-0.0022701485345390745,0.016736792355523826,-0.0016299922109310643,0.02099173980741468,-0.0038363218405888014,0.004006786066324685,-0.021836694609174406,0.015748356968139112,0.025642430613337652,0.008303907472950955,0.01264021426031806,0.007555774196652141,-0.00792083349144411,-0.004821306897159518,0.0170701157716035,0.003655283136374696,0.011659318277455482,-0.005915585952115434,-0.009535497464605967,-0.01470337516022701,-0.005181358741997629,0.008058061329762441,0.021718523954643118,0.02837843914961187,0.00494506502211182,0.009122323801010837,0.022478532010207757,0.005943553900848137,-0.012461220437812002,0.006961361928402203,-0.017575144821507602,-0.0035714323675972446,0.022452671976955732,0.014598799421152631,0.006711434587986778,-0.006578971098042511,0.004979779976428478,-0.001986097971629403,0.07049898310803736,-0.000615242458889465,0.0,0.014348056865886603,-0.0011858177602042837,0.004750602758597799,0.021254551428812874,0.0038356211408174107,0.0,0.02899527782471405,0.020248057763095226,0.009575559919572131,0.005991134540448094,0.0,0.011661939747842957,-0.0037224185497996038,0.007874056430905866,0.008032171697264253,0.009732436918231054,0.004413069827588641,0.0151288815963,0.011182555958135816,0.009520718434066386,-0.007782140442054963,-0.004140792666031388,-0.00861455435064966,0.00800537964378563,0.007188308530668013,-0.012394524869707721,0.01840390168127099,-0.009600073729019342,0.03170717004924145,0.016361480977067584,-0.008152314385447086,-0.009273636785329102,0.009722028742703689,0.06154024012554516,0.01496287267671232,0.007351799134961903,0.009928377197334692,0.021261241270266573,0.001972387227204354,-0.022117805253619106,0.010126156092401875,0.011965575955240105,0.002749869527642548,0.0697450339895056,0.035406105635253426,0.01227465662404564,-0.0020682530640589573,0.022793009528556566,0.0022753138371356054,-0.0027521149668747976,-0.012631746905900462,0.008543741291242161,-0.0038818424415734847,-0.0012084593615683834,0.017208837680639598,-0.006726482760950674,0.007267195876512172,-0.0022598879674374786,0.006680988663045263,0.0,-0.02087362314275305,0.02379715696751936,0.009486237145106992,-0.0017137964777347416,0.013243412116635545,0.0017230898242588842,-0.022431534391752318,0.006920442844573757,0.02918495075208904,0.022104558537750667,0.003780722839905931,0.03305550469707943,0.02141573241826011,-0.013023439886286736,-0.010622354157867796,-0.004837418731770058,-0.013371736965889308,-0.0067480141865035835,0.006932436775644675,0.0034546463567693784,-0.008683122573460881,0.013024631651427919,0.0221000321693753,0.0026578088735210396,0.02236812736057685,0.003929278139889557,-0.001594714997946097,-0.0037874613616765787,0.01535470940413483,0.009545603820892867,0.006289328907563918,0.006666691358189077,-0.0006024701457461012,0.014245255136048924,0.004235499766854747,0.00920604890772288,0.020721017637517485,0.009589844404614946,-0.01818231908319036,0.004917466881530106,-0.002006018726865743,0.006734032181343899,0.007326040092072881,0.01685647002683936,-0.020975475986554967,-0.0017535132833361967,0.023563113728140902,0.0043108877368058735,0.01138452945487291,0.013592546191705182,0.019154122810395267,0.022122983367801746,0.009710655330077617,0.013335422474804405,0.0,0.00747499369330162,-0.0054719698779933795,0.0157759625941674,0.012245846796236939,0.01749315744751712,0.00330852245556072,0.0030581063588208724,-0.018182319083190474,-0.03399020022855177,-0.008751879158891227,0.016986417532772198,0.003921190349134811,0.011901730328433257,0.001486890122033267,0.010705521443779868,0.00391007340784304,0.016690159313858182,0.005099450112349261,-0.0023501773449535156,0.02786889900879245,-0.0014054816087348096,0.013134517180646763,0.0014367818563628255,-0.01600834586098735,-0.003586315728882874,0.010582109330537008,0.030666798392972323,0.05158274794261369,0.008298294107018623,0.012036889074048552,0.0213379361736578,0.007305968570550494,-0.004750602758597753,0.028610534041265838,-0.010181906145119525,-0.0035906681307284844,-0.0034266167166475555,0.025397011361362465,0.03098538481860594,0.004120627669827254,0.007304634378887234,0.009850462156001839,0.022577837217962627,0.00577702357692208,-0.009165967014080281,0.010366007255807877,0.006514681021193672,-0.003974173139277486,0.020018866890491704,-0.0040041647093354065,-0.0009081682337957159,-0.002145496246160988,0.0005238474910762874,0.04172406474039224,-0.0026765815235884277,0.00508475671811002,0.02438505724821984,0.0017477429441605384,-0.012837146760680719,0.0,-0.0036289487236136862,0.004828594606195457,-0.0006894174695678815,-0.003056718075217187,0.004982019715130215,0.003358525407134224,0.005347606326595277,0.004831807679838209,0.011257154524634468,0.0,0.0,-0.007266353671603046,0.012766130823035751,0.041486225697118045,0.012288941134351314,-0.00917437627604138,-0.0016816147460522511,0.010796909030643289,-0.007786801849100808,0.01435922107788888,0.006006024060211949,0.0006129329030386509,0.027566829832654592,0.018433403613850926,-0.00961545869944198,0.028919173229011667,0.00619197024792098,0.005080537270676853,0.00021927420326858636,-0.008955283729104167,0.0056022555486697516,-0.01752509255538073,0.004595948342678603,0.02077083779621461,0.06222596443150603,0.004767589483472927,0.02081870317112128,0.00893529363271833,0.0,-0.014486831966242517,-0.0035403808375155344,-0.004248295273073117,-0.013423020332140661,0.005471201966047738,0.007006646025524582,0.021535023724091197,-0.007604599385219304,0.020846379289552394,0.0340544267328044,0.01954048937268334,0.022976460581733662,0.020319122109682224,0.005076153031860568,0.023645356911118735,0.014893860648497676,0.01315267624868468,0.009776614184616991,-0.002082791692792088,0.008716762214416881,0.012000144003110558,0.005507127273260913,0.012228080954584745,-0.028948504105238616,0.014122715148994441,0.02782319929200223,0.036307618359757925,-0.0034726102387249496
