Date,VaR
2022-10-18,-0.04178640576587419
2022-10-19,-0.041816124633039235
2022-10-20,-0.04184057751880044
2022-10-21,-0.041857778998163175
2022-10-24,-0.04189808396619356
2022-10-25,-0.04204874047788945
2022-10-26,-0.04222088709315798
2022-10-27,-0.04226940078187883
2022-10-28,-0.04225779021166913
2022-10-31,-0.042241605047510594
2022-11-01,-0.042247075300705414
2022-11-02,-0.0422846848700391
2022-11-03,-0.042288931710509986
2022-11-04,-0.042359070999720014
2022-11-07,-0.04254436152802806
2022-11-08,-0.04258133240126372
2022-11-09,-0.04264003453827414
2022-11-10,-0.042641560521388566
2022-11-11,-0.043172993960372906
2022-11-14,-0.043191363026545915
2022-11-15,-0.04318579665669264
2022-11-16,-0.043187616214935866
2022-11-17,-0.04322278102626413
2022-11-18,-0.043236339449549334
2022-11-21,-0.04330074322348937
2022-11-22,-0.04266991292708239
2022-11-23,-0.04266330974361212
2022-11-24,-0.042656707105173726
2022-11-25,-0.04258693698364479
2022-11-28,-0.04254427144898651
2022-11-29,-0.04257363820714165
2022-11-30,-0.04249669003696282
2022-12-01,-0.04228282038426654
2022-12-02,-0.042355819906991284
2022-12-05,-0.04235716158333957
2022-12-06,-0.042358578934871625
2022-12-07,-0.042366791992199226
2022-12-08,-0.04236220256628336
2022-12-09,-0.04236399097823061
2022-12-12,-0.042377005707058546
2022-12-13,-0.04238570413711388
2022-12-14,-0.04240875545044235
2022-12-15,-0.042297745805071334
2022-12-16,-0.042554770106859034
2022-12-19,-0.04259062308666752
2022-12-20,-0.04257794730917733
2022-12-21,-0.042564679734567
2022-12-22,-0.04273360199745926
2022-12-23,-0.04277007593735726
2022-12-27,-0.04276629897942919
2022-12-28,-0.04271198757149143
2022-12-29,-0.04270939970693959
2022-12-30,-0.042694241353873945
2023-01-02,-0.04275020669135519
2023-01-03,-0.04271425572824586
2023-01-04,-0.04275831230258846
2023-01-05,-0.042839722817689906
2023-01-06,-0.042839944433734733
2023-01-09,-0.04284488230108713
2023-01-10,-0.04288823353586276
2023-01-11,-0.042852740291002035
2023-01-12,-0.04286316925077342
2023-01-13,-0.04288705029254567
2023-01-16,-0.042696762271906843
2023-01-17,-0.042023232994843965
2023-01-18,-0.042005762087107545
2023-01-19,-0.04186898388252211
2023-01-20,-0.04199167863054025
2023-01-23,-0.04196938335257333
2023-01-24,-0.04195386617050805
2023-01-25,-0.04187395396689415
2023-01-26,-0.04186368961076752
2023-01-27,-0.04176704958081293
2023-01-30,-0.0416590177597493
2023-01-31,-0.04165554706014307
2023-02-01,-0.04166347858934487
2023-02-02,-0.041501324133897975
2023-02-03,-0.041776410299233194
2023-02-06,-0.04176318987310476
2023-02-07,-0.04163054472329795
2023-02-08,-0.041501225522957604
2023-02-09,-0.04150590111549434
2023-02-10,-0.04148878551179795
2023-02-13,-0.04154683585397556
2023-02-14,-0.04146463309965564
2023-02-15,-0.041465794596536036
2023-02-16,-0.041464851215211825
2023-02-17,-0.040915824072190216
2023-02-20,-0.040368010754976605
2023-02-21,-0.04035838314434934
2023-02-22,-0.040000022947981544
2023-02-23,-0.04000022549165393
2023-02-24,-0.03975437898324848
2023-02-27,-0.039060384823649937
2023-02-28,-0.03900769068178114
2023-03-01,-0.03900358736011865
2023-03-02,-0.037866089914170876
2023-03-03,-0.03778492895692127
2023-03-06,-0.03776133678088327
2023-03-07,-0.03763773196115911
2023-03-08,-0.03766696953566335
2023-03-09,-0.03704148530551057
2023-03-10,-0.03704786996495397
2023-03-13,-0.03713627113538594
2023-03-14,-0.037463553096508645
2023-03-15,-0.03756558215811039
